sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
multiwoz_MUL0176_turn2,12.39,medium,streaming,764.06,661.45,102.62,
multiwoz_MUL0176_turn2,12.39,medium,non-streaming,1056.12,1010.40,45.73,
multiwoz_MUL0874_turn2,12.84,medium,streaming,663.26,538.24,125.02,
multiwoz_MUL0874_turn2,12.84,medium,non-streaming,969.81,926.44,43.37,
multiwoz_MUL0023_turn2,12.95,medium,streaming,904.71,791.48,113.23,
multiwoz_MUL0023_turn2,12.95,medium,non-streaming,1033.09,978.45,54.64,
multiwoz_PMUL0085_turn2,13.02,medium,streaming,875.77,782.81,92.97,
multiwoz_PMUL0085_turn2,13.02,medium,non-streaming,1025.87,977.57,48.30,
crosswoz_9956_turn2,13.25,medium,streaming,1015.47,922.67,92.80,
crosswoz_9956_turn2,13.25,medium,non-streaming,1271.09,1214.42,56.66,
multiwoz_MUL2018_turn2,13.36,medium,streaming,1145.67,1052.56,93.11,
multiwoz_MUL2018_turn2,13.36,medium,non-streaming,1211.87,1165.89,45.98,
multiwoz_MUL0193_turn2,13.56,medium,streaming,896.65,812.60,84.05,
multiwoz_MUL0193_turn2,13.56,medium,non-streaming,949.78,903.06,46.71,
multiwoz_PMUL4031_turn2,13.77,medium,streaming,621.12,525.91,95.21,
multiwoz_PMUL4031_turn2,13.77,medium,non-streaming,1013.47,958.10,55.37,
multiwoz_PMUL4254_turn2,14.01,medium,streaming,1118.60,1022.42,96.18,
multiwoz_PMUL4254_turn2,14.01,medium,non-streaming,1218.29,1169.48,48.81,
multiwoz_MUL1027_turn2,14.05,medium,streaming,1131.40,1031.44,99.96,
multiwoz_MUL1027_turn2,14.05,medium,non-streaming,975.78,928.01,47.77,
crosswoz_9138_turn2,14.08,medium,streaming,790.37,701.60,88.77,
crosswoz_9138_turn2,14.08,medium,non-streaming,1357.82,1300.79,57.03,
multiwoz_PMUL0322_turn2,14.14,medium,streaming,782.00,695.70,86.30,
multiwoz_PMUL0322_turn2,14.14,medium,non-streaming,1065.36,1021.46,43.90,
multiwoz_PMUL0271_turn2,14.26,medium,streaming,633.53,550.11,83.43,
