sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
crosswoz_10574_turn4,crosswoz,zh,10574,4,185,37.76,very_long,streaming_asr_only,1301.30,1212.61,88.69,
crosswoz_10574_turn4,crosswoz,zh,10574,4,185,37.76,very_long,full_streaming,1287.71,1198.09,89.63,
crosswoz_9394_turn3,crosswoz,zh,9394,3,168,37.83,very_long,baseline,3215.75,3146.70,69.04,
crosswoz_9394_turn3,crosswoz,zh,9394,3,168,37.83,very_long,streaming_asr_only,999.51,907.85,91.66,
crosswoz_9394_turn3,crosswoz,zh,9394,3,168,37.83,very_long,full_streaming,996.86,907.57,89.29,
crosswoz_11730_turn3,crosswoz,zh,11730,3,193,37.84,very_long,baseline,3320.40,3249.04,71.37,
crosswoz_11730_turn3,crosswoz,zh,11730,3,193,37.84,very_long,streaming_asr_only,1181.73,1085.79,95.94,
crosswoz_11730_turn3,crosswoz,zh,11730,3,193,37.84,very_long,full_streaming,1184.30,1088.31,95.99,
crosswoz_12298_turn3,crosswoz,zh,12298,3,185,37.99,very_long,baseline,3075.90,3008.28,67.62,
crosswoz_12298_turn3,crosswoz,zh,12298,3,185,37.99,very_long,streaming_asr_only,1256.58,1170.85,85.73,
crosswoz_12298_turn3,crosswoz,zh,12298,3,185,37.99,very_long,full_streaming,1235.13,1146.35,88.78,
crosswoz_7196_turn3,crosswoz,zh,7196,3,180,38.28,very_long,baseline,3051.09,2975.95,75.14,
crosswoz_7196_turn3,crosswoz,zh,7196,3,180,38.28,very_long,streaming_asr_only,1003.08,898.26,104.82,
crosswoz_7196_turn3,crosswoz,zh,7196,3,180,38.28,very_long,full_streaming,986.54,902.12,84.43,
crosswoz_2228_turn3,crosswoz,zh,2228,3,188,39.04,very_long,baseline,3250.18,3176.36,73.82,
crosswoz_2228_turn3,crosswoz,zh,2228,3,188,39.04,very_long,streaming_asr_only,911.30,821.43,89.87,
crosswoz_2228_turn3,crosswoz,zh,2228,3,188,39.04,very_long,full_streaming,917.17,828.03,89.14,
crosswoz_10040_turn3,crosswoz,zh,10040,3,181,39.23,very_long,baseline,3278.03,3210.72,67.31,
crosswoz_10040_turn3,crosswoz,zh,10040,3,181,39.23,very_long,streaming_asr_only,1601.47,1505.50,95.98,
crosswoz_10040_turn3,crosswoz,zh,10040,3,181,39.23,very_long,full_streaming,1588.70,1498.19,90.51,
crosswoz_11334_turn3,crosswoz,zh,11334,3,189,39.47,very_long,baseline,3345.77,3278.11,67.65,
crosswoz_11334_turn3,crosswoz,zh,11334,3,189,39.47,very_long,streaming_asr_only,1001.16,905.62,95.55,
crosswoz_11334_turn3,crosswoz,zh,11334,3,189,39.47,very_long,full_streaming,1006.26,919.45,86.81,
crosswoz_3145_turn3,crosswoz,zh,3145,3,186,39.58,very_long,baseline,3242.72,3174.42,68.29,
crosswoz_3145_turn3,crosswoz,zh,3145,3,186,39.58,very_long,streaming_asr_only,878.51,787.72,90.79,
crosswoz_3145_turn3,crosswoz,zh,3145,3,186,39.58,very_long,full_streaming,868.49,776.14,92.35,
crosswoz_497_turn4,crosswoz,zh,497,4,193,40.15,very_long,baseline,3284.32,3231.28,53.03,
crosswoz_497_turn4,crosswoz,zh,497,4,193,40.15,very_long,streaming_asr_only,872.56,782.46,90.10,
crosswoz_497_turn4,crosswoz,zh,497,4,193,40.15,very_long,full_streaming,860.75,770.78,89.97,
crosswoz_9080_turn3,crosswoz,zh,9080,3,197,40.15,very_long,baseline,3280.19,3206.34,73.85,
crosswoz_9080_turn3,crosswoz,zh,9080,3,197,40.15,very_long,streaming_asr_only,1280.60,1190.54,90.06,
crosswoz_9080_turn3,crosswoz,zh,9080,3,197,40.15,very_long,full_streaming,1250.56,1162.57,87.99,
crosswoz_9365_turn4,crosswoz,zh,9365,4,207,40.76,very_long,baseline,3279.96,3208.56,71.40,
crosswoz_9365_turn4,crosswoz,zh,9365,4,207,40.76,very_long,streaming_asr_only,1402.68,1311.48,91.20,
crosswoz_9365_turn4,crosswoz,zh,9365,4,207,40.76,very_long,full_streaming,1460.59,1357.45,103.13,
crosswoz_11592_turn3,crosswoz,zh,11592,3,184,40.77,very_long,baseline,3198.49,3128.71,69.79,
crosswoz_11592_turn3,crosswoz,zh,11592,3,184,40.77,very_long,streaming_asr_only,735.50,647.77,87.73,
crosswoz_11592_turn3,crosswoz,zh,11592,3,184,40.77,very_long,full_streaming,732.95,648.01,84.94,
crosswoz_11406_turn4,crosswoz,zh,11406,4,203,41.78,very_long,baseline,3617.46,3546.55,70.91,
crosswoz_11406_turn4,crosswoz,zh,11406,4,203,41.78,very_long,streaming_asr_only,1115.29,1021.94,93.36,
crosswoz_11406_turn4,crosswoz,zh,11406,4,203,41.78,very_long,full_streaming,1079.30,990.27,89.03,
crosswoz_8717_turn3,crosswoz,zh,8717,3,205,41.78,very_long,baseline,3451.86,3380.17,71.69,
crosswoz_8717_turn3,crosswoz,zh,8717,3,205,41.78,very_long,streaming_asr_only,1251.93,1163.10,88.83,
crosswoz_8717_turn3,crosswoz,zh,8717,3,205,41.78,very_long,full_streaming,1276.67,1190.83,85.85,
crosswoz_9956_turn6,crosswoz,zh,9956,6,206,41.95,very_long,baseline,3437.96,3364.54,73.42,
crosswoz_9956_turn6,crosswoz,zh,9956,6,206,41.95,very_long,streaming_asr_only,1483.86,1392.78,91.08,
crosswoz_9956_turn6,crosswoz,zh,9956,6,206,41.95,very_long,full_streaming,1539.71,1449.19,90.52,
crosswoz_10661_turn4,crosswoz,zh,10661,4,215,43.63,very_long,baseline,3461.10,3389.57,71.53,
crosswoz_10661_turn4,crosswoz,zh,10661,4,215,43.63,very_long,streaming_asr_only,724.79,634.74,90.05,
crosswoz_10661_turn4,crosswoz,zh,10661,4,215,43.63,very_long,full_streaming,735.86,650.63,85.23,
crosswoz_8672_turn4,crosswoz,zh,8672,4,214,43.68,very_long,baseline,3596.98,3523.30,73.68,
crosswoz_8672_turn4,crosswoz,zh,8672,4,214,43.68,very_long,streaming_asr_only,1574.91,1485.58,89.33,
crosswoz_8672_turn4,crosswoz,zh,8672,4,214,43.68,very_long,full_streaming,1574.10,1481.51,92.59,
crosswoz_10331_turn3,crosswoz,zh,10331,3,220,43.76,very_long,baseline,4081.70,4011.04,70.66,
crosswoz_10331_turn3,crosswoz,zh,10331,3,220,43.76,very_long,streaming_asr_only,1864.81,1769.97,94.85,
crosswoz_10331_turn3,crosswoz,zh,10331,3,220,43.76,very_long,full_streaming,1842.71,1757.41,85.29,
crosswoz_11735_turn3,crosswoz,zh,11735,3,197,44.30,very_long,baseline,3602.99,3532.00,70.99,
crosswoz_11735_turn3,crosswoz,zh,11735,3,197,44.30,very_long,streaming_asr_only,1278.86,1186.24,92.63,
crosswoz_11735_turn3,crosswoz,zh,11735,3,197,44.30,very_long,full_streaming,1262.16,1173.57,88.59,
crosswoz_9138_turn4,crosswoz,zh,9138,4,221,44.48,very_long,baseline,3467.13,3395.57,71.55,
crosswoz_9138_turn4,crosswoz,zh,9138,4,221,44.48,very_long,streaming_asr_only,975.29,884.77,90.52,
crosswoz_9138_turn4,crosswoz,zh,9138,4,221,44.48,very_long,full_streaming,882.17,795.76,86.41,
crosswoz_9033_turn4,crosswoz,zh,9033,4,215,45.58,very_long,baseline,3665.67,3587.92,77.75,
crosswoz_9033_turn4,crosswoz,zh,9033,4,215,45.58,very_long,streaming_asr_only,886.22,780.03,106.19,
crosswoz_9033_turn4,crosswoz,zh,9033,4,215,45.58,very_long,full_streaming,915.08,828.36,86.72,
crosswoz_8436_turn3,crosswoz,zh,8436,3,220,45.65,very_long,baseline,3590.64,3518.48,72.16,
crosswoz_8436_turn3,crosswoz,zh,8436,3,220,45.65,very_long,streaming_asr_only,1782.88,1683.54,99.33,
crosswoz_8436_turn3,crosswoz,zh,8436,3,220,45.65,very_long,full_streaming,1752.93,1655.51,97.42,
crosswoz_497_turn5,crosswoz,zh,497,5,226,45.86,very_long,baseline,3811.18,3737.93,73.25,
crosswoz_497_turn5,crosswoz,zh,497,5,226,45.86,very_long,streaming_asr_only,920.65,829.24,91.41,
crosswoz_497_turn5,crosswoz,zh,497,5,226,45.86,very_long,full_streaming,963.91,846.43,117.48,
crosswoz_962_turn4,crosswoz,zh,962,4,217,46.53,very_long,baseline,3594.82,3524.21,70.61,
crosswoz_962_turn4,crosswoz,zh,962,4,217,46.53,very_long,streaming_asr_only,908.10,815.90,92.20,
crosswoz_962_turn4,crosswoz,zh,962,4,217,46.53,very_long,full_streaming,882.78,795.97,86.81,
crosswoz_8907_turn4,crosswoz,zh,8907,4,235,46.73,very_long,baseline,3593.01,3518.60,74.41,
crosswoz_8907_turn4,crosswoz,zh,8907,4,235,46.73,very_long,streaming_asr_only,1058.01,967.84,90.17,
crosswoz_8907_turn4,crosswoz,zh,8907,4,235,46.73,very_long,full_streaming,1040.00,954.67,85.33,
crosswoz_11613_turn5,crosswoz,zh,11613,5,226,46.92,very_long,baseline,3762.57,3690.11,72.46,
crosswoz_11613_turn5,crosswoz,zh,11613,5,226,46.92,very_long,streaming_asr_only,1027.68,936.89,90.79,
crosswoz_11613_turn5,crosswoz,zh,11613,5,226,46.92,very_long,full_streaming,1066.88,977.37,89.51,
crosswoz_10382_turn4,crosswoz,zh,10382,4,240,46.93,very_long,baseline,3679.42,3607.74,71.68,
crosswoz_10382_turn4,crosswoz,zh,10382,4,240,46.93,very_long,streaming_asr_only,680.99,587.41,93.58,
crosswoz_10382_turn4,crosswoz,zh,10382,4,240,46.93,very_long,full_streaming,659.59,572.56,87.03,
crosswoz_10296_turn4,crosswoz,zh,10296,4,221,47.28,very_long,baseline,3853.05,3781.33,71.72,
crosswoz_10296_turn4,crosswoz,zh,10296,4,221,47.28,very_long,streaming_asr_only,1643.98,1548.16,95.82,
crosswoz_10296_turn4,crosswoz,zh,10296,4,221,47.28,very_long,full_streaming,1615.53,1527.95,87.58,
crosswoz_8707_turn4,crosswoz,zh,8707,4,265,47.44,very_long,baseline,3812.20,3738.72,73.49,
crosswoz_8707_turn4,crosswoz,zh,8707,4,265,47.44,very_long,streaming_asr_only,1273.26,1186.69,86.56,
crosswoz_8707_turn4,crosswoz,zh,8707,4,265,47.44,very_long,full_streaming,1286.17,1201.18,84.99,
crosswoz_422_turn4,crosswoz,zh,422,4,235,47.52,very_long,baseline,3887.01,3816.56,70.45,
crosswoz_422_turn4,crosswoz,zh,422,4,235,47.52,very_long,streaming_asr_only,901.64,807.25,94.39,
crosswoz_422_turn4,crosswoz,zh,422,4,235,47.52,very_long,full_streaming,895.71,805.21,90.50,
crosswoz_12011_turn3,crosswoz,zh,12011,3,224,47.90,very_long,baseline,3893.84,3822.64,71.19,
crosswoz_12011_turn3,crosswoz,zh,12011,3,224,47.90,very_long,streaming_asr_only,704.16,608.88,95.28,
crosswoz_12011_turn3,crosswoz,zh,12011,3,224,47.90,very_long,full_streaming,672.37,585.58,86.79,
crosswoz_2228_turn4,crosswoz,zh,2228,4,232,47.90,very_long,baseline,4529.49,4450.87,78.62,
crosswoz_2228_turn4,crosswoz,zh,2228,4,232,47.90,very_long,streaming_asr_only,1006.73,896.87,109.86,
crosswoz_2228_turn4,crosswoz,zh,2228,4,232,47.90,very_long,full_streaming,983.73,897.04,86.68,
crosswoz_7310_turn4,crosswoz,zh,7310,4,240,48.12,very_long,baseline,3914.90,3843.34,71.56,
crosswoz_7310_turn4,crosswoz,zh,7310,4,240,48.12,very_long,streaming_asr_only,1714.02,1612.32,101.70,
crosswoz_7310_turn4,crosswoz,zh,7310,4,240,48.12,very_long,full_streaming,1771.24,1669.19,102.05,
crosswoz_12315_turn4,crosswoz,zh,12315,4,231,48.23,very_long,baseline,4040.91,3969.46,71.45,
crosswoz_12315_turn4,crosswoz,zh,12315,4,231,48.23,very_long,streaming_asr_only,1169.88,1064.83,105.06,
crosswoz_12315_turn4,crosswoz,zh,12315,4,231,48.23,very_long,full_streaming,1148.28,1043.68,104.60,
crosswoz_11361_turn4,crosswoz,zh,11361,4,240,48.49,very_long,baseline,4028.43,3954.32,74.11,
crosswoz_11361_turn4,crosswoz,zh,11361,4,240,48.49,very_long,streaming_asr_only,811.19,726.91,84.28,
crosswoz_11361_turn4,crosswoz,zh,11361,4,240,48.49,very_long,full_streaming,804.16,720.94,83.22,
crosswoz_8672_turn5,crosswoz,zh,8672,5,257,48.66,very_long,baseline,3925.25,3854.66,70.60,
crosswoz_8672_turn5,crosswoz,zh,8672,5,257,48.66,very_long,streaming_asr_only,1500.39,1408.57,91.82,
crosswoz_8672_turn5,crosswoz,zh,8672,5,257,48.66,very_long,full_streaming,1511.48,1425.63,85.86,
crosswoz_1101_turn4,crosswoz,zh,1101,4,243,49.39,very_long,baseline,3960.48,3879.65,80.82,
crosswoz_1101_turn4,crosswoz,zh,1101,4,243,49.39,very_long,streaming_asr_only,2199.55,2107.26,92.29,
crosswoz_1101_turn4,crosswoz,zh,1101,4,243,49.39,very_long,full_streaming,2134.87,2046.84,88.04,
crosswoz_11893_turn4,crosswoz,zh,11893,4,241,49.78,very_long,baseline,4092.47,4022.06,70.41,
crosswoz_11893_turn4,crosswoz,zh,11893,4,241,49.78,very_long,streaming_asr_only,1136.00,1044.15,91.84,
crosswoz_11893_turn4,crosswoz,zh,11893,4,241,49.78,very_long,full_streaming,1125.58,1034.62,90.96,
crosswoz_9275_turn2,crosswoz,zh,9275,2,239,50.75,very_long,baseline,4723.99,4652.84,71.15,
crosswoz_9275_turn2,crosswoz,zh,9275,2,239,50.75,very_long,streaming_asr_only,697.87,606.00,91.87,
crosswoz_9275_turn2,crosswoz,zh,9275,2,239,50.75,very_long,full_streaming,674.66,588.18,86.48,
crosswoz_7701_turn4,crosswoz,zh,7701,4,245,50.77,very_long,baseline,4545.62,4473.31,72.30,
crosswoz_7701_turn4,crosswoz,zh,7701,4,245,50.77,very_long,streaming_asr_only,875.32,771.71,103.60,
crosswoz_7701_turn4,crosswoz,zh,7701,4,245,50.77,very_long,full_streaming,846.75,758.43,88.32,
crosswoz_10749_turn4,crosswoz,zh,10749,4,257,50.96,very_long,baseline,4217.43,4143.84,73.59,
crosswoz_10749_turn4,crosswoz,zh,10749,4,257,50.96,very_long,streaming_asr_only,2258.05,2160.50,97.55,
crosswoz_10749_turn4,crosswoz,zh,10749,4,257,50.96,very_long,full_streaming,2214.64,2126.04,88.60,
crosswoz_8796_turn3,crosswoz,zh,8796,3,233,51.55,very_long,baseline,4348.57,4277.39,71.17,
crosswoz_8796_turn3,crosswoz,zh,8796,3,233,51.55,very_long,streaming_asr_only,1222.84,1137.77,85.07,
crosswoz_8796_turn3,crosswoz,zh,8796,3,233,51.55,very_long,full_streaming,1221.73,1129.68,92.05,
crosswoz_9200_turn4,crosswoz,zh,9200,4,239,51.63,very_long,baseline,4078.55,3999.27,79.28,
crosswoz_9200_turn4,crosswoz,zh,9200,4,239,51.63,very_long,streaming_asr_only,884.69,772.06,112.63,
crosswoz_9200_turn4,crosswoz,zh,9200,4,239,51.63,very_long,full_streaming,880.20,793.71,86.50,
crosswoz_9394_turn4,crosswoz,zh,9394,4,231,52.05,very_long,baseline,4197.95,4126.97,70.99,
crosswoz_9394_turn4,crosswoz,zh,9394,4,231,52.05,very_long,streaming_asr_only,731.86,637.59,94.28,
crosswoz_9394_turn4,crosswoz,zh,9394,4,231,52.05,very_long,full_streaming,726.75,639.92,86.83,
crosswoz_11334_turn4,crosswoz,zh,11334,4,251,52.29,very_long,baseline,4411.50,4340.49,71.00,
crosswoz_11334_turn4,crosswoz,zh,11334,4,251,52.29,very_long,streaming_asr_only,1293.06,1191.74,101.32,
crosswoz_11334_turn4,crosswoz,zh,11334,4,251,52.29,very_long,full_streaming,1273.55,1186.77,86.78,
crosswoz_11613_turn6,crosswoz,zh,11613,6,260,52.34,very_long,baseline,4320.15,4240.86,79.28,
crosswoz_11613_turn6,crosswoz,zh,11613,6,260,52.34,very_long,streaming_asr_only,1293.48,1192.49,100.98,
crosswoz_11613_turn6,crosswoz,zh,11613,6,260,52.34,very_long,full_streaming,1286.51,1197.88,88.63,
crosswoz_10574_turn5,crosswoz,zh,10574,5,259,52.78,very_long,baseline,4328.82,4248.76,80.07,
crosswoz_10574_turn5,crosswoz,zh,10574,5,259,52.78,very_long,streaming_asr_only,2261.47,2156.36,105.12,
crosswoz_10574_turn5,crosswoz,zh,10574,5,259,52.78,very_long,full_streaming,2222.47,2126.87,95.60,
crosswoz_11248_turn3,crosswoz,zh,11248,3,258,52.97,very_long,baseline,3702.53,3614.80,87.73,
crosswoz_11248_turn3,crosswoz,zh,11248,3,258,52.97,very_long,streaming_asr_only,2108.28,2005.98,102.30,
crosswoz_11248_turn3,crosswoz,zh,11248,3,258,52.97,very_long,full_streaming,2132.23,2043.98,88.25,
crosswoz_8202_turn4,crosswoz,zh,8202,4,254,53.14,very_long,baseline,4199.21,4124.01,75.20,
crosswoz_8202_turn4,crosswoz,zh,8202,4,254,53.14,very_long,streaming_asr_only,763.90,648.32,115.58,
crosswoz_8202_turn4,crosswoz,zh,8202,4,254,53.14,very_long,full_streaming,735.87,649.68,86.19,
crosswoz_3145_turn4,crosswoz,zh,3145,4,247,53.21,very_long,baseline,4197.87,4119.66,78.22,
crosswoz_3145_turn4,crosswoz,zh,3145,4,247,53.21,very_long,streaming_asr_only,1354.13,1269.31,84.82,
crosswoz_3145_turn4,crosswoz,zh,3145,4,247,53.21,very_long,full_streaming,1346.09,1253.77,92.33,
crosswoz_7196_turn4,crosswoz,zh,7196,4,253,53.22,very_long,baseline,3962.39,3885.40,76.99,
crosswoz_7196_turn4,crosswoz,zh,7196,4,253,53.22,very_long,streaming_asr_only,1499.78,1381.48,118.30,
crosswoz_7196_turn4,crosswoz,zh,7196,4,253,53.22,very_long,full_streaming,1428.76,1343.73,85.03,
crosswoz_7652_turn3,crosswoz,zh,7652,3,261,53.35,very_long,baseline,4199.02,4119.53,79.49,
crosswoz_7652_turn3,crosswoz,zh,7652,3,261,53.35,very_long,streaming_asr_only,1187.49,1087.31,100.18,
crosswoz_7652_turn3,crosswoz,zh,7652,3,261,53.35,very_long,full_streaming,1192.03,1101.79,90.25,
crosswoz_9577_turn4,crosswoz,zh,9577,4,254,53.42,very_long,baseline,5201.07,5128.98,72.09,
crosswoz_9577_turn4,crosswoz,zh,9577,4,254,53.42,very_long,streaming_asr_only,910.36,810.07,100.29,
crosswoz_9577_turn4,crosswoz,zh,9577,4,254,53.42,very_long,full_streaming,863.65,776.32,87.33,
crosswoz_12011_turn4,crosswoz,zh,12011,4,263,53.96,very_long,baseline,4483.15,4402.00,81.15,
crosswoz_12011_turn4,crosswoz,zh,12011,4,263,53.96,very_long,streaming_asr_only,796.27,694.57,101.70,
crosswoz_12011_turn4,crosswoz,zh,12011,4,263,53.96,very_long,full_streaming,767.96,673.91,94.05,
crosswoz_10197_turn4,crosswoz,zh,10197,4,260,54.39,very_long,baseline,4173.60,4092.51,81.09,
crosswoz_10197_turn4,crosswoz,zh,10197,4,260,54.39,very_long,streaming_asr_only,1114.61,1008.62,105.99,
crosswoz_10197_turn4,crosswoz,zh,10197,4,260,54.39,very_long,full_streaming,1109.94,1026.51,83.43,
crosswoz_10040_turn4,crosswoz,zh,10040,4,264,56.44,very_long,baseline,4810.70,4730.36,80.35,
crosswoz_10040_turn4,crosswoz,zh,10040,4,264,56.44,very_long,streaming_asr_only,1422.15,1326.19,95.96,
crosswoz_10040_turn4,crosswoz,zh,10040,4,264,56.44,very_long,full_streaming,1420.87,1333.20,87.67,
crosswoz_8436_turn4,crosswoz,zh,8436,4,271,56.62,very_long,baseline,4464.51,4391.51,73.00,
crosswoz_8436_turn4,crosswoz,zh,8436,4,271,56.62,very_long,streaming_asr_only,819.89,727.15,92.73,
crosswoz_8436_turn4,crosswoz,zh,8436,4,271,56.62,very_long,full_streaming,793.92,704.48,89.44,
crosswoz_98_turn3,crosswoz,zh,98,3,248,57.17,very_long,baseline,4611.98,4530.51,81.47,
crosswoz_98_turn3,crosswoz,zh,98,3,248,57.17,very_long,streaming_asr_only,902.72,800.88,101.84,
crosswoz_98_turn3,crosswoz,zh,98,3,248,57.17,very_long,full_streaming,904.87,814.79,90.08,
crosswoz_12299_turn4,crosswoz,zh,12299,4,273,57.30,very_long,baseline,4512.77,4433.08,79.69,
crosswoz_12299_turn4,crosswoz,zh,12299,4,273,57.30,very_long,streaming_asr_only,1051.65,949.22,102.43,
crosswoz_12299_turn4,crosswoz,zh,12299,4,273,57.30,very_long,full_streaming,1013.66,928.49,85.17,
crosswoz_9173_turn4,crosswoz,zh,9173,4,281,57.32,very_long,baseline,4709.08,4626.85,82.23,
crosswoz_9173_turn4,crosswoz,zh,9173,4,281,57.32,very_long,streaming_asr_only,1054.43,951.82,102.61,
crosswoz_9173_turn4,crosswoz,zh,9173,4,281,57.32,very_long,full_streaming,1024.80,935.68,89.12,
crosswoz_12298_turn4,crosswoz,zh,12298,4,271,57.38,very_long,baseline,4460.11,4379.13,80.98,
crosswoz_12298_turn4,crosswoz,zh,12298,4,271,57.38,very_long,streaming_asr_only,906.96,803.57,103.39,
crosswoz_12298_turn4,crosswoz,zh,12298,4,271,57.38,very_long,full_streaming,880.54,789.81,90.73,
crosswoz_11730_turn4,crosswoz,zh,11730,4,298,57.49,very_long,baseline,5872.72,5788.52,84.20,
crosswoz_11730_turn4,crosswoz,zh,11730,4,298,57.49,very_long,streaming_asr_only,1627.25,1513.33,113.93,
crosswoz_11730_turn4,crosswoz,zh,11730,4,298,57.49,very_long,full_streaming,1593.53,1502.39,91.15,
crosswoz_11406_turn5,crosswoz,zh,11406,5,286,57.73,very_long,baseline,4848.38,4766.58,81.80,
crosswoz_11406_turn5,crosswoz,zh,11406,5,286,57.73,very_long,streaming_asr_only,913.05,796.50,116.55,
crosswoz_11406_turn5,crosswoz,zh,11406,5,286,57.73,very_long,full_streaming,841.99,756.90,85.10,
crosswoz_9080_turn4,crosswoz,zh,9080,4,282,57.75,very_long,baseline,4776.84,4695.77,81.06,
crosswoz_9080_turn4,crosswoz,zh,9080,4,282,57.75,very_long,streaming_asr_only,1448.81,1332.75,116.06,
crosswoz_9080_turn4,crosswoz,zh,9080,4,282,57.75,very_long,full_streaming,1402.02,1315.95,86.07,
crosswoz_10661_turn5,crosswoz,zh,10661,5,282,57.95,very_long,baseline,4910.90,4828.97,81.92,
crosswoz_10661_turn5,crosswoz,zh,10661,5,282,57.95,very_long,streaming_asr_only,1211.93,1108.80,103.12,
crosswoz_10661_turn5,crosswoz,zh,10661,5,282,57.95,very_long,full_streaming,1164.60,1081.33,83.27,
crosswoz_11735_turn4,crosswoz,zh,11735,4,266,58.14,very_long,baseline,5726.33,5651.85,74.48,
crosswoz_11735_turn4,crosswoz,zh,11735,4,266,58.14,very_long,streaming_asr_only,1674.78,1571.77,103.00,
crosswoz_11735_turn4,crosswoz,zh,11735,4,266,58.14,very_long,full_streaming,1660.93,1572.64,88.28,
crosswoz_497_turn6,crosswoz,zh,497,6,279,59.06,very_long,baseline,4893.83,4820.57,73.26,
crosswoz_497_turn6,crosswoz,zh,497,6,279,59.06,very_long,streaming_asr_only,766.48,660.84,105.64,
crosswoz_497_turn6,crosswoz,zh,497,6,279,59.06,very_long,full_streaming,736.32,647.14,89.18,
crosswoz_8672_turn6,crosswoz,zh,8672,6,299,59.12,very_long,baseline,4897.54,4814.62,82.91,
crosswoz_8672_turn6,crosswoz,zh,8672,6,299,59.12,very_long,streaming_asr_only,1069.02,963.26,105.76,
crosswoz_8672_turn6,crosswoz,zh,8672,6,299,59.12,very_long,full_streaming,1074.27,984.17,90.10,
crosswoz_9275_turn3,crosswoz,zh,9275,3,278,59.13,very_long,baseline,5184.86,5112.30,72.56,
crosswoz_9275_turn3,crosswoz,zh,9275,3,278,59.13,very_long,streaming_asr_only,1114.26,1005.48,108.78,
crosswoz_9275_turn3,crosswoz,zh,9275,3,278,59.13,very_long,full_streaming,1081.68,994.62,87.06,
crosswoz_9033_turn5,crosswoz,zh,9033,5,284,59.28,very_long,baseline,4900.21,4819.40,80.81,
crosswoz_9033_turn5,crosswoz,zh,9033,5,284,59.28,very_long,streaming_asr_only,1902.46,1800.20,102.26,
crosswoz_9033_turn5,crosswoz,zh,9033,5,284,59.28,very_long,full_streaming,1881.71,1787.22,94.49,
crosswoz_10331_turn4,crosswoz,zh,10331,4,299,59.61,very_long,baseline,4889.62,4809.13,80.50,
crosswoz_10331_turn4,crosswoz,zh,10331,4,299,59.61,very_long,streaming_asr_only,1076.63,980.13,96.50,
crosswoz_10331_turn4,crosswoz,zh,10331,4,299,59.61,very_long,full_streaming,1081.92,991.29,90.63,
crosswoz_9365_turn5,crosswoz,zh,9365,5,300,60.36,extra_long,baseline,4857.47,4777.91,79.56,
crosswoz_9365_turn5,crosswoz,zh,9365,5,300,60.36,extra_long,streaming_asr_only,1199.12,1100.44,98.69,
crosswoz_9365_turn5,crosswoz,zh,9365,5,300,60.36,extra_long,full_streaming,1209.74,1122.86,86.88,
crosswoz_10296_turn5,crosswoz,zh,10296,5,284,60.53,extra_long,baseline,5007.04,4926.70,80.34,
crosswoz_10296_turn5,crosswoz,zh,10296,5,284,60.53,extra_long,streaming_asr_only,1237.78,1119.28,118.50,
crosswoz_10296_turn5,crosswoz,zh,10296,5,284,60.53,extra_long,full_streaming,1189.63,1102.72,86.91,
crosswoz_12315_turn5,crosswoz,zh,12315,5,289,60.96,extra_long,baseline,5854.20,5771.76,82.43,
crosswoz_12315_turn5,crosswoz,zh,12315,5,289,60.96,extra_long,streaming_asr_only,763.66,653.93,109.73,
crosswoz_12315_turn5,crosswoz,zh,12315,5,289,60.96,extra_long,full_streaming,711.04,618.22,92.82,
crosswoz_11613_turn7,crosswoz,zh,11613,7,292,61.45,extra_long,baseline,4923.88,4842.75,81.13,
crosswoz_11613_turn7,crosswoz,zh,11613,7,292,61.45,extra_long,streaming_asr_only,1013.04,910.69,102.34,
crosswoz_11613_turn7,crosswoz,zh,11613,7,292,61.45,extra_long,full_streaming,974.21,883.99,90.22,
crosswoz_8717_turn4,crosswoz,zh,8717,4,296,61.50,extra_long,baseline,5229.39,5148.21,81.18,
crosswoz_8717_turn4,crosswoz,zh,8717,4,296,61.50,extra_long,streaming_asr_only,987.54,885.37,102.18,
crosswoz_8717_turn4,crosswoz,zh,8717,4,296,61.50,extra_long,full_streaming,989.18,895.47,93.71,
crosswoz_10382_turn5,crosswoz,zh,10382,5,319,61.54,extra_long,baseline,5221.66,5133.66,88.00,
crosswoz_10382_turn5,crosswoz,zh,10382,5,319,61.54,extra_long,streaming_asr_only,1624.51,1511.75,112.76,
crosswoz_10382_turn5,crosswoz,zh,10382,5,319,61.54,extra_long,full_streaming,1627.01,1536.39,90.63,
crosswoz_11334_turn5,crosswoz,zh,11334,5,291,61.63,extra_long,baseline,5492.31,5401.97,90.33,
crosswoz_11334_turn5,crosswoz,zh,11334,5,291,61.63,extra_long,streaming_asr_only,1445.67,1341.18,104.49,
crosswoz_11334_turn5,crosswoz,zh,11334,5,291,61.63,extra_long,full_streaming,1411.90,1323.15,88.75,
crosswoz_422_turn5,crosswoz,zh,422,5,300,62.03,extra_long,baseline,4955.62,4867.95,87.67,
crosswoz_422_turn5,crosswoz,zh,422,5,300,62.03,extra_long,streaming_asr_only,1001.95,907.24,94.71,
crosswoz_422_turn5,crosswoz,zh,422,5,300,62.03,extra_long,full_streaming,1013.22,926.82,86.40,
crosswoz_8907_turn5,crosswoz,zh,8907,5,310,62.37,extra_long,baseline,4917.59,4837.75,79.83,
crosswoz_8907_turn5,crosswoz,zh,8907,5,310,62.37,extra_long,streaming_asr_only,1486.67,1378.15,108.52,
