sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
multiwoz_PMUL0460_turn2,multiwoz,en,PMUL0460,2,208,15.57,long,non-streaming,0.0000,0.0000,1120.86,
multiwoz_PMUL0460_turn2,multiwoz,en,PMUL0460,2,208,15.57,long,streaming,0.0426,0.0176,494.78,
crosswoz_11735_turn2,crosswoz,zh,11735,2,75,15.85,long,non-streaming,0.0000,0.0000,1353.88,
crosswoz_11735_turn2,crosswoz,zh,11735,2,75,15.85,long,streaming,0.0870,0.1304,573.83,
multiwoz_PMUL4612_turn2,multiwoz,en,PMUL4612,2,253,15.92,long,non-streaming,0.0000,0.0000,1177.23,
multiwoz_PMUL4612_turn2,multiwoz,en,PMUL4612,2,253,15.92,long,streaming,0.0392,0.0081,968.16,
multiwoz_MUL0076_turn2,multiwoz,en,MUL0076,2,248,16.02,long,non-streaming,0.0000,0.0000,1189.70,
multiwoz_MUL0076_turn2,multiwoz,en,MUL0076,2,248,16.02,long,streaming,0.0222,0.0042,589.99,
crosswoz_9200_turn2,crosswoz,zh,9200,2,80,16.20,long,non-streaming,0.0000,0.0000,1373.45,
crosswoz_9200_turn2,crosswoz,zh,9200,2,80,16.20,long,streaming,0.0294,0.0735,615.04,
multiwoz_PMUL3103_turn2,multiwoz,en,PMUL3103,2,195,16.74,long,non-streaming,0.0000,0.0000,1102.81,
multiwoz_PMUL3103_turn2,multiwoz,en,PMUL3103,2,195,16.74,long,streaming,0.0870,0.0227,712.48,
multiwoz_MUL2016_turn2,multiwoz,en,MUL2016,2,231,16.75,long,non-streaming,0.0000,0.0000,1061.28,
multiwoz_MUL2016_turn2,multiwoz,en,MUL2016,2,231,16.75,long,streaming,0.1600,0.0422,571.24,
crosswoz_12315_turn2,crosswoz,zh,12315,2,85,16.93,long,non-streaming,0.0000,0.0000,1432.62,
crosswoz_12315_turn2,crosswoz,zh,12315,2,85,16.93,long,streaming,0.0000,0.0135,675.63,
crosswoz_9365_turn2,crosswoz,zh,9365,2,87,16.93,long,non-streaming,0.0000,0.0000,1357.63,
crosswoz_9365_turn2,crosswoz,zh,9365,2,87,16.93,long,streaming,0.0278,0.0694,800.99,
multiwoz_PMUL0237_turn3,multiwoz,en,PMUL0237,3,238,16.98,long,non-streaming,0.0000,0.0000,1492.60,
multiwoz_PMUL0237_turn3,multiwoz,en,PMUL0237,3,238,16.98,long,streaming,0.0750,0.0264,466.08,
multiwoz_PMUL2319_turn2,multiwoz,en,PMUL2319,2,278,17.02,long,non-streaming,0.0000,0.0000,1204.28,
multiwoz_PMUL2319_turn2,multiwoz,en,PMUL2319,2,278,17.02,long,streaming,0.0172,0.0037,522.54,
multiwoz_PMUL4499_turn2,multiwoz,en,PMUL4499,2,238,17.09,long,non-streaming,0.0000,0.0000,1022.03,
multiwoz_PMUL4499_turn2,multiwoz,en,PMUL4499,2,238,17.09,long,streaming,0.0233,0.0086,620.08,
multiwoz_MUL1031_turn2,multiwoz,en,MUL1031,2,243,17.12,long,non-streaming,0.0000,0.0000,1101.19,
multiwoz_MUL1031_turn2,multiwoz,en,MUL1031,2,243,17.12,long,streaming,0.0444,0.0238,547.95,
crosswoz_8717_turn2,crosswoz,zh,8717,2,88,17.28,long,non-streaming,0.0000,0.0000,1525.21,
crosswoz_8717_turn2,crosswoz,zh,8717,2,88,17.28,long,streaming,0.0395,0.0789,472.69,
crosswoz_9394_turn2,crosswoz,zh,9394,2,77,17.37,long,non-streaming,0.0000,0.0000,1543.30,
crosswoz_9394_turn2,crosswoz,zh,9394,2,77,17.37,long,streaming,0.0429,0.0857,472.93,
multiwoz_MUL1001_turn2,multiwoz,en,MUL1001,2,245,17.38,long,non-streaming,0.0000,0.0000,1455.31,
multiwoz_MUL1001_turn2,multiwoz,en,MUL1001,2,245,17.38,long,streaming,0.0851,0.0412,749.71,
multiwoz_MUL1320_turn3,multiwoz,en,MUL1320,3,244,17.44,long,non-streaming,0.0000,0.0000,1361.74,
multiwoz_MUL1320_turn3,multiwoz,en,MUL1320,3,244,17.44,long,streaming,0.0600,0.0252,552.49,
multiwoz_MUL1191_turn2,multiwoz,en,MUL1191,2,248,17.54,long,non-streaming,0.0000,0.0000,1170.77,
multiwoz_MUL1191_turn2,multiwoz,en,MUL1191,2,248,17.54,long,streaming,0.0755,0.0120,751.23,
