sample_id,dataset,language,dialog_id,turn_index,text_length,audio_duration,duration_group,mode,wer,cer,asr_time_ms,error
crosswoz_9033_turn1,crosswoz,zh,9033,1,39,7.89,medium,non-streaming,0.0000,0.0000,795.45,
crosswoz_9033_turn1,crosswoz,zh,9033,1,39,7.89,medium,streaming,0.0000,0.0000,961.29,
crosswoz_8424_turn1,crosswoz,zh,8424,1,39,7.92,medium,non-streaming,0.0000,0.0000,761.93,
crosswoz_8424_turn1,crosswoz,zh,8424,1,39,7.92,medium,streaming,0.0000,0.0000,886.42,
multiwoz_PMUL2296_turn1,multiwoz,en,PMUL2296,1,137,7.99,medium,non-streaming,0.0000,0.0000,707.63,
multiwoz_PMUL2296_turn1,multiwoz,en,PMUL2296,1,137,7.99,medium,streaming,0.0000,0.0000,746.68,
crosswoz_10296_turn1,crosswoz,zh,10296,1,44,8.28,medium,non-streaming,0.0000,0.0000,829.15,
crosswoz_10296_turn1,crosswoz,zh,10296,1,44,8.28,medium,streaming,0.0000,0.0000,931.85,
crosswoz_10331_turn1,crosswoz,zh,10331,1,44,8.28,medium,non-streaming,0.0000,0.0000,832.30,
crosswoz_10331_turn1,crosswoz,zh,10331,1,44,8.28,medium,streaming,0.0000,0.0000,894.38,
multiwoz_MUL1330_turn1,multiwoz,en,MUL1330,1,147,8.56,medium,non-streaming,0.0000,0.0000,762.31,
multiwoz_MUL1330_turn1,multiwoz,en,MUL1330,1,147,8.56,medium,streaming,0.0000,0.0000,872.63,
crosswoz_8717_turn1,crosswoz,zh,8717,1,42,8.66,medium,non-streaming,0.0000,0.0000,831.21,
crosswoz_8717_turn1,crosswoz,zh,8717,1,42,8.66,medium,streaming,0.0000,0.0000,917.31,
crosswoz_3145_turn1,crosswoz,zh,3145,1,43,8.72,medium,non-streaming,0.0000,0.0000,805.72,
crosswoz_3145_turn1,crosswoz,zh,3145,1,43,8.72,medium,streaming,0.0000,0.0000,896.61,
crosswoz_9138_turn1,crosswoz,zh,9138,1,43,8.73,medium,non-streaming,0.0000,0.0000,847.97,
crosswoz_9138_turn1,crosswoz,zh,9138,1,43,8.73,medium,streaming,0.0000,0.0000,878.52,
crosswoz_11592_turn1,crosswoz,zh,11592,1,42,8.89,medium,non-streaming,0.0000,0.0000,821.43,
crosswoz_11592_turn1,crosswoz,zh,11592,1,42,8.89,medium,streaming,0.0000,0.0000,914.37,
crosswoz_7652_turn1,crosswoz,zh,7652,1,47,9.01,medium,non-streaming,0.0000,0.0000,875.18,
crosswoz_7652_turn1,crosswoz,zh,7652,1,47,9.01,medium,streaming,0.0000,0.0000,997.19,
multiwoz_PMUL3103_turn3,multiwoz,en,PMUL3103,3,357,9.11,medium,non-streaming,0.0000,0.0000,728.01,
multiwoz_PMUL3103_turn3,multiwoz,en,PMUL3103,3,357,9.11,medium,streaming,0.0000,0.0000,744.23,
crosswoz_12011_turn1,crosswoz,zh,12011,1,46,9.14,medium,non-streaming,0.0000,0.0000,863.97,
crosswoz_12011_turn1,crosswoz,zh,12011,1,46,9.14,medium,streaming,0.0000,0.0000,971.85,
crosswoz_1101_turn1,crosswoz,zh,1101,1,44,9.27,medium,non-streaming,0.0000,0.0000,876.57,
crosswoz_1101_turn1,crosswoz,zh,1101,1,44,9.27,medium,streaming,0.0000,0.0000,943.56,
multiwoz_PMUL2319_turn1,multiwoz,en,PMUL2319,1,144,9.27,medium,non-streaming,0.0000,0.0000,758.05,
multiwoz_PMUL2319_turn1,multiwoz,en,PMUL2319,1,144,9.27,medium,streaming,0.0667,0.0071,713.08,
crosswoz_9173_turn1,crosswoz,zh,9173,1,45,9.29,medium,non-streaming,0.0000,0.0000,833.47,
crosswoz_9173_turn1,crosswoz,zh,9173,1,45,9.29,medium,streaming,0.0000,0.0000,931.95,
crosswoz_12298_turn1,crosswoz,zh,12298,1,45,9.36,medium,non-streaming,0.0000,0.0000,920.50,
crosswoz_12298_turn1,crosswoz,zh,12298,1,45,9.36,medium,streaming,0.0000,0.0000,956.23,
multiwoz_MUL1152_turn2,multiwoz,en,MUL1152,2,185,15.05,long,non-streaming,0.0000,0.0000,1041.67,
multiwoz_MUL1152_turn2,multiwoz,en,MUL1152,2,185,15.05,long,streaming,0.1212,0.0652,792.40,
multiwoz_PMUL2936_turn2,multiwoz,en,PMUL2936,2,208,15.34,long,non-streaming,0.0000,0.0000,1010.10,
multiwoz_PMUL2936_turn2,multiwoz,en,PMUL2936,2,208,15.34,long,streaming,0.0500,0.0050,1013.77,
crosswoz_11613_turn2,crosswoz,zh,11613,2,70,15.39,long,non-streaming,0.0000,0.0000,1341.10,
crosswoz_11613_turn2,crosswoz,zh,11613,2,70,15.39,long,streaming,0.0167,0.0500,889.54,
multiwoz_MUL0084_turn2,multiwoz,en,MUL0084,2,199,15.44,long,non-streaming,0.0000,0.0000,1081.86,
multiwoz_MUL0084_turn2,multiwoz,en,MUL0084,2,199,15.44,long,streaming,0.0682,0.0190,831.37,
multiwoz_PMUL2130_turn2,multiwoz,en,PMUL2130,2,207,15.46,long,non-streaming,0.0000,0.0000,1116.42,
multiwoz_PMUL2130_turn2,multiwoz,en,PMUL2130,2,207,15.46,long,streaming,0.1795,0.0402,538.18,
multiwoz_MUL2174_turn2,multiwoz,en,MUL2174,2,207,15.53,long,non-streaming,0.0000,0.0000,965.36,
multiwoz_MUL2174_turn2,multiwoz,en,MUL2174,2,207,15.53,long,streaming,0.1081,0.0443,733.10,
multiwoz_PMUL0460_turn2,multiwoz,en,PMUL0460,2,208,15.57,long,non-streaming,0.0000,0.0000,1099.22,
multiwoz_PMUL0460_turn2,multiwoz,en,PMUL0460,2,208,15.57,long,streaming,0.0638,0.0176,794.29,
crosswoz_11735_turn2,crosswoz,zh,11735,2,75,15.85,long,non-streaming,0.0000,0.0000,1376.22,
crosswoz_11735_turn2,crosswoz,zh,11735,2,75,15.85,long,streaming,0.0000,0.0290,736.13,
multiwoz_PMUL4612_turn2,multiwoz,en,PMUL4612,2,253,15.92,long,non-streaming,0.0000,0.0000,1116.21,
multiwoz_PMUL4612_turn2,multiwoz,en,PMUL4612,2,253,15.92,long,streaming,0.0392,0.0041,1225.59,
multiwoz_MUL0076_turn2,multiwoz,en,MUL0076,2,248,16.02,long,non-streaming,0.0000,0.0000,1205.12,
multiwoz_MUL0076_turn2,multiwoz,en,MUL0076,2,248,16.02,long,streaming,0.0444,0.0042,797.54,
crosswoz_9200_turn2,crosswoz,zh,9200,2,80,16.20,long,non-streaming,0.0000,0.0000,1347.51,
crosswoz_9200_turn2,crosswoz,zh,9200,2,80,16.20,long,streaming,0.0294,0.0588,838.06,
multiwoz_PMUL3103_turn2,multiwoz,en,PMUL3103,2,195,16.74,long,non-streaming,0.0000,0.0000,1124.36,
multiwoz_PMUL3103_turn2,multiwoz,en,PMUL3103,2,195,16.74,long,streaming,0.0435,0.0045,1184.61,
multiwoz_MUL2016_turn2,multiwoz,en,MUL2016,2,231,16.75,long,non-streaming,0.0000,0.0000,1007.93,
multiwoz_MUL2016_turn2,multiwoz,en,MUL2016,2,231,16.75,long,streaming,0.2000,0.0380,730.62,
crosswoz_12315_turn2,crosswoz,zh,12315,2,85,16.93,long,non-streaming,0.0000,0.0000,1412.59,
crosswoz_12315_turn2,crosswoz,zh,12315,2,85,16.93,long,streaming,0.0000,0.0000,1513.69,
crosswoz_9365_turn2,crosswoz,zh,9365,2,87,16.93,long,non-streaming,0.0000,0.0000,1355.06,
crosswoz_9365_turn2,crosswoz,zh,9365,2,87,16.93,long,streaming,0.0417,0.0694,891.02,
multiwoz_PMUL0237_turn3,multiwoz,en,PMUL0237,3,238,16.98,long,non-streaming,0.0000,0.0000,1508.64,
multiwoz_PMUL0237_turn3,multiwoz,en,PMUL0237,3,238,16.98,long,streaming,0.2250,0.0617,617.60,
multiwoz_PMUL2319_turn2,multiwoz,en,PMUL2319,2,278,17.02,long,non-streaming,0.0000,0.0000,1195.18,
multiwoz_PMUL2319_turn2,multiwoz,en,PMUL2319,2,278,17.02,long,streaming,0.0345,0.0037,1097.07,
multiwoz_PMUL4499_turn2,multiwoz,en,PMUL4499,2,238,17.09,long,non-streaming,0.0000,0.0000,1046.66,
multiwoz_PMUL4499_turn2,multiwoz,en,PMUL4499,2,238,17.09,long,streaming,0.0698,0.0129,761.99,
multiwoz_MUL1031_turn2,multiwoz,en,MUL1031,2,243,17.12,long,non-streaming,0.0000,0.0000,1112.31,
multiwoz_MUL1031_turn2,multiwoz,en,MUL1031,2,243,17.12,long,streaming,0.1333,0.0595,669.33,
crosswoz_8717_turn2,crosswoz,zh,8717,2,88,17.28,long,non-streaming,0.0000,0.0000,1469.97,
crosswoz_8717_turn2,crosswoz,zh,8717,2,88,17.28,long,streaming,0.0000,0.0132,945.93,
crosswoz_9394_turn2,crosswoz,zh,9394,2,77,17.37,long,non-streaming,0.0000,0.0000,1532.37,
crosswoz_9394_turn2,crosswoz,zh,9394,2,77,17.37,long,streaming,0.0286,0.0571,712.04,
multiwoz_MUL1001_turn2,multiwoz,en,MUL1001,2,245,17.38,long,non-streaming,0.0000,0.0000,1171.27,
multiwoz_MUL1001_turn2,multiwoz,en,MUL1001,2,245,17.38,long,streaming,0.1277,0.0576,1031.69,
multiwoz_MUL1320_turn3,multiwoz,en,MUL1320,3,244,17.44,long,non-streaming,0.0000,0.0000,1220.28,
multiwoz_MUL1320_turn3,multiwoz,en,MUL1320,3,244,17.44,long,streaming,0.1200,0.0252,627.60,
multiwoz_MUL1191_turn2,multiwoz,en,MUL1191,2,248,17.54,long,non-streaming,0.0000,0.0000,1185.93,
multiwoz_MUL1191_turn2,multiwoz,en,MUL1191,2,248,17.54,long,streaming,0.0943,0.0120,1074.33,
crosswoz_10382_turn2,crosswoz,zh,10382,2,87,17.61,long,non-streaming,0.0000,0.0000,1526.14,
crosswoz_10382_turn2,crosswoz,zh,10382,2,87,17.61,long,streaming,0.0000,0.0256,672.07,
crosswoz_7310_turn2,crosswoz,zh,7310,2,89,17.80,long,non-streaming,0.0000,0.0000,1493.30,
crosswoz_7310_turn2,crosswoz,zh,7310,2,89,17.80,long,streaming,0.0135,0.0270,1323.76,
crosswoz_10661_turn2,crosswoz,zh,10661,2,92,18.02,long,non-streaming,0.0000,0.0000,1583.97,
crosswoz_10661_turn2,crosswoz,zh,10661,2,92,18.02,long,streaming,0.0000,0.0000,1665.23,
crosswoz_7701_turn2,crosswoz,zh,7701,2,90,18.11,long,non-streaming,0.0000,0.0000,1454.84,
crosswoz_7701_turn2,crosswoz,zh,7701,2,90,18.11,long,streaming,0.0000,0.0132,907.23,
crosswoz_9956_turn3,crosswoz,zh,9956,3,83,18.11,long,non-streaming,0.0000,0.0000,1541.51,
crosswoz_9956_turn3,crosswoz,zh,9956,3,83,18.11,long,streaming,0.0000,0.0290,562.70,
crosswoz_8424_turn2,crosswoz,zh,8424,2,89,18.34,long,non-streaming,0.0000,0.0000,1438.44,
crosswoz_8424_turn2,crosswoz,zh,8424,2,89,18.34,long,streaming,0.0000,0.0390,902.47,
multiwoz_MUL1459_turn2,multiwoz,en,MUL1459,2,285,18.38,long,non-streaming,0.0000,0.0000,1306.77,
multiwoz_MUL1459_turn2,multiwoz,en,MUL1459,2,285,18.38,long,streaming,0.0833,0.0141,790.77,
multiwoz_PMUL2175_turn2,multiwoz,en,PMUL2175,2,289,18.65,long,non-streaming,0.0000,0.0000,1164.38,
multiwoz_PMUL2175_turn2,multiwoz,en,PMUL2175,2,289,18.65,long,streaming,0.0769,0.0219,963.55,
crosswoz_11406_turn2,crosswoz,zh,11406,2,92,18.89,long,non-streaming,0.0000,0.0000,1462.40,
crosswoz_11406_turn2,crosswoz,zh,11406,2,92,18.89,long,streaming,0.0000,0.0375,638.43,
multiwoz_MUL2157_turn2,multiwoz,en,MUL2157,2,269,18.92,long,non-streaming,0.0000,0.0000,1352.22,
multiwoz_MUL2157_turn2,multiwoz,en,MUL2157,2,269,18.92,long,streaming,0.0508,0.0069,869.11,
multiwoz_MUL1330_turn2,multiwoz,en,MUL1330,2,302,18.99,long,non-streaming,0.0000,0.0000,1261.17,
multiwoz_MUL1330_turn2,multiwoz,en,MUL1330,2,302,18.99,long,streaming,0.0351,0.0034,1307.99,
crosswoz_497_turn2,crosswoz,zh,497,2,98,19.02,long,non-streaming,0.0000,0.0000,1659.43,
crosswoz_497_turn2,crosswoz,zh,497,2,98,19.02,long,streaming,0.0465,0.0581,1415.32,
crosswoz_10197_turn2,crosswoz,zh,10197,2,98,19.05,long,non-streaming,0.0000,0.0000,1625.90,
crosswoz_10197_turn2,crosswoz,zh,10197,2,98,19.05,long,streaming,0.0000,0.0000,1822.37,
crosswoz_962_turn2,crosswoz,zh,962,2,93,19.21,long,non-streaming,0.0000,0.0000,1509.17,
crosswoz_962_turn2,crosswoz,zh,962,2,93,19.21,long,streaming,0.0241,0.0602,898.65,
multiwoz_MUL1003_turn3,multiwoz,en,MUL1003,3,297,19.24,long,non-streaming,0.0000,0.0000,1311.25,
multiwoz_MUL1003_turn3,multiwoz,en,MUL1003,3,297,19.24,long,streaming,0.0508,0.0104,711.27,
crosswoz_2228_turn2,crosswoz,zh,2228,2,93,19.46,long,non-streaming,0.0000,0.0000,1610.04,
crosswoz_2228_turn2,crosswoz,zh,2228,2,93,19.46,long,streaming,0.0366,0.0732,792.06,
crosswoz_10574_turn2,crosswoz,zh,10574,2,93,19.47,long,non-streaming,0.0000,0.0000,1511.07,
crosswoz_10574_turn2,crosswoz,zh,10574,2,93,19.47,long,streaming,0.0000,0.0241,1107.37,
crosswoz_422_turn2,crosswoz,zh,422,2,98,19.48,long,non-streaming,0.0000,0.0000,1599.37,
crosswoz_422_turn2,crosswoz,zh,422,2,98,19.48,long,streaming,0.0235,0.0353,1156.16,
multiwoz_MUL0789_turn2,multiwoz,en,MUL0789,2,256,19.52,long,non-streaming,0.0000,0.0000,1331.20,
multiwoz_MUL0789_turn2,multiwoz,en,MUL0789,2,256,19.52,long,streaming,0.0962,0.0442,753.02,
multiwoz_PMUL0322_turn3,multiwoz,en,PMUL0322,3,283,19.80,long,non-streaming,0.0000,0.0000,1383.81,
multiwoz_PMUL0322_turn3,multiwoz,en,PMUL0322,3,283,19.80,long,streaming,0.1132,0.0187,647.02,
multiwoz_MUL0711_turn2,multiwoz,en,MUL0711,2,262,19.82,long,non-streaming,0.0000,0.0000,1190.86,
multiwoz_MUL0711_turn2,multiwoz,en,MUL0711,2,262,19.82,long,streaming,0.1111,0.0317,900.62,
crosswoz_7196_turn2,crosswoz,zh,7196,2,102,19.83,long,non-streaming,0.0000,0.0000,1745.77,
crosswoz_7196_turn2,crosswoz,zh,7196,2,102,19.83,long,streaming,0.0000,0.0000,1834.08,
multiwoz_MUL0666_turn2,multiwoz,en,MUL0666,2,284,19.86,long,non-streaming,0.0000,0.0000,1250.46,
multiwoz_MUL0666_turn2,multiwoz,en,MUL0666,2,284,19.86,long,streaming,0.0333,0.0034,931.23,
multiwoz_MUL0641_turn2,multiwoz,en,MUL0641,2,299,20.17,long,non-streaming,0.0000,0.0000,1416.17,
multiwoz_MUL0641_turn2,multiwoz,en,MUL0641,2,299,20.17,long,streaming,0.0351,0.0034,1400.93,
crosswoz_1101_turn2,crosswoz,zh,1101,2,94,20.52,long,non-streaming,0.0000,0.0000,1709.80,
crosswoz_1101_turn2,crosswoz,zh,1101,2,94,20.52,long,streaming,0.0375,0.1000,682.84,
multiwoz_PMUL0237_turn4,multiwoz,en,PMUL0237,4,323,20.55,long,non-streaming,0.0000,0.0000,1442.35,
multiwoz_PMUL0237_turn4,multiwoz,en,PMUL0237,4,323,20.55,long,streaming,0.0351,0.0033,1498.41,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,non-streaming,0.0000,0.0000,3161.86,
crosswoz_8796_turn2,crosswoz,zh,8796,2,138,30.00,very_long,streaming,0.0161,0.0484,901.71,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,non-streaming,0.0000,0.0000,1936.02,
multiwoz_PMUL0271_turn3,multiwoz,en,PMUL0271,3,413,30.09,very_long,streaming,0.1310,0.0384,939.80,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,non-streaming,0.0000,0.0000,1931.69,
multiwoz_PMUL2590_turn4,multiwoz,en,PMUL2590,4,423,30.28,very_long,streaming,0.0759,0.0161,1504.57,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,non-streaming,0.0000,0.0000,2029.12,
multiwoz_MUL1215_turn3,multiwoz,en,MUL1215,3,374,30.41,very_long,streaming,0.1493,0.0244,830.10,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,non-streaming,0.0000,0.0000,2758.14,
crosswoz_10749_turn3,crosswoz,zh,10749,3,156,30.48,very_long,streaming,0.0000,0.0438,988.61,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,non-streaming,0.0000,0.0000,2483.51,
crosswoz_7701_turn3,crosswoz,zh,7701,3,148,30.56,very_long,streaming,0.0640,0.1200,788.13,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,non-streaming,0.0000,0.0000,2395.86,
crosswoz_9200_turn3,crosswoz,zh,9200,3,144,30.84,very_long,streaming,0.0083,0.0667,680.13,
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,non-streaming,0.0000,0.0000,2134.09,
multiwoz_MUL1330_turn3,multiwoz,en,MUL1330,3,515,30.85,very_long,streaming,0.0323,0.0040,1150.21,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,non-streaming,0.0000,0.0000,2140.13,
multiwoz_MUL2016_turn3,multiwoz,en,MUL2016,3,412,31.00,very_long,streaming,0.1341,0.0588,1145.64,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,non-streaming,0.0000,0.0000,2201.09,
multiwoz_MUL0176_turn4,multiwoz,en,MUL0176,4,498,31.58,very_long,streaming,0.0319,0.0041,1003.75,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,non-streaming,0.0000,0.0000,2675.47,
crosswoz_9956_turn4,crosswoz,zh,9956,4,151,31.60,very_long,streaming,0.0794,0.1190,929.33,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,non-streaming,0.0000,0.0000,2725.92,
crosswoz_8202_turn3,crosswoz,zh,8202,3,172,31.61,very_long,streaming,0.0323,0.0726,891.79,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,non-streaming,0.0000,0.0000,2637.29,
crosswoz_8672_turn3,crosswoz,zh,8672,3,154,31.66,very_long,streaming,0.0534,0.0763,757.67,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,non-streaming,0.0000,0.0000,2277.20,
multiwoz_MUL0666_turn3,multiwoz,en,MUL0666,3,459,31.97,very_long,streaming,0.0900,0.0377,704.94,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,non-streaming,0.0000,0.0000,2023.31,
multiwoz_MUL1031_turn3,multiwoz,en,MUL1031,3,459,32.00,very_long,streaming,0.0638,0.0211,1101.21,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,non-streaming,0.0000,0.0000,2699.51,
crosswoz_12315_turn3,crosswoz,zh,12315,3,156,32.11,very_long,streaming,0.0219,0.0365,1241.06,
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,non-streaming,0.0000,0.0000,2346.27,
multiwoz_MUL1003_turn4,multiwoz,en,MUL1003,4,515,32.67,very_long,streaming,0.0400,0.0120,1050.67,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,non-streaming,0.0000,0.0000,2917.20,
crosswoz_9033_turn3,crosswoz,zh,9033,3,159,32.70,very_long,streaming,0.0145,0.0507,772.12,
