sample_id,audio_duration,duration_group,mode,ttft_ms,asr_time_ms,llm_prefill_time_ms,error
crosswoz_10574_turn4,37.76,very_long,non-streaming,3721.32,3656.08,65.24,
crosswoz_11730_turn3,37.84,very_long,streaming,1603.29,1513.12,90.17,
crosswoz_11730_turn3,37.84,very_long,non-streaming,4068.55,3998.88,69.67,
crosswoz_7196_turn3,38.28,very_long,streaming,1428.73,1344.17,84.55,
crosswoz_7196_turn3,38.28,very_long,non-streaming,3791.11,3721.51,69.60,
multiwoz_PMUL4031_turn4,38.48,very_long,streaming,1596.32,1491.31,105.01,
multiwoz_PMUL4031_turn4,38.48,very_long,non-streaming,2971.09,2905.22,65.87,
multiwoz_PMUL4612_turn4,39.14,very_long,streaming,1245.77,1160.67,85.10,
multiwoz_PMUL4612_turn4,39.14,very_long,non-streaming,3306.89,3237.90,68.99,
multiwoz_MUL0183_turn4,39.88,very_long,streaming,1252.83,1168.17,84.66,
multiwoz_MUL0183_turn4,39.88,very_long,non-streaming,3470.99,3402.09,68.90,
crosswoz_11592_turn3,40.77,very_long,streaming,1174.06,1090.42,83.64,
crosswoz_11592_turn3,40.77,very_long,non-streaming,3713.67,3648.57,65.10,
multiwoz_MUL0666_turn4,41.25,very_long,streaming,1506.47,1414.93,91.55,
multiwoz_MUL0666_turn4,41.25,very_long,non-streaming,3864.80,3795.82,68.98,
crosswoz_8717_turn3,41.78,very_long,streaming,1562.26,1477.17,85.09,
crosswoz_8717_turn3,41.78,very_long,non-streaming,4447.72,4377.08,70.64,
multiwoz_PMUL2590_turn5,43.50,very_long,streaming,1258.97,1169.66,89.31,
multiwoz_PMUL2590_turn5,43.50,very_long,non-streaming,3192.38,3122.06,70.32,
multiwoz_PMUL2296_turn4,43.66,very_long,streaming,2310.66,2223.27,87.39,
multiwoz_PMUL2296_turn4,43.66,very_long,non-streaming,3540.50,3470.84,69.66,
multiwoz_MUL0023_turn4,43.92,very_long,streaming,1125.79,1041.78,84.01,
multiwoz_MUL0023_turn4,43.92,very_long,non-streaming,3274.62,3205.78,68.84,
multiwoz_PMUL2130_turn4,44.72,very_long,streaming,1071.98,981.08,90.90,
multiwoz_PMUL2130_turn4,44.72,very_long,non-streaming,3306.96,3236.89,70.07,
multiwoz_MUL1330_turn4,46.49,very_long,streaming,1318.97,1224.97,94.00,
multiwoz_MUL1330_turn4,46.49,very_long,non-streaming,3563.66,3493.47,70.19,
crosswoz_8907_turn4,46.73,very_long,streaming,1536.64,1437.91,98.74,
crosswoz_8907_turn4,46.73,very_long,non-streaming,4101.30,4032.31,68.99,
crosswoz_11613_turn5,46.92,very_long,streaming,1446.03,1360.91,85.12,
crosswoz_11613_turn5,46.92,very_long,non-streaming,4209.89,4141.83,68.06,
crosswoz_10382_turn4,46.93,very_long,streaming,1159.74,1025.54,134.19,
crosswoz_10382_turn4,46.93,very_long,non-streaming,4132.35,4063.23,69.13,
multiwoz_PMUL4612_turn5,47.23,very_long,streaming,1454.10,1344.96,109.14,
multiwoz_PMUL4612_turn5,47.23,very_long,non-streaming,3495.51,3425.76,69.75,
multiwoz_PMUL1745_turn5,48.29,very_long,streaming,1339.86,1249.22,90.63,
multiwoz_PMUL1745_turn5,48.29,very_long,non-streaming,3750.44,3670.08,80.36,
multiwoz_PMUL3103_turn5,49.42,very_long,streaming,1110.28,1023.87,86.41,
multiwoz_PMUL3103_turn5,49.42,very_long,non-streaming,3652.54,3580.40,72.14,
crosswoz_7701_turn4,50.77,very_long,streaming,1507.37,1352.69,154.67,
crosswoz_7701_turn4,50.77,very_long,non-streaming,5789.36,5718.18,71.19,
crosswoz_9394_turn4,52.05,very_long,streaming,1172.15,1086.62,85.52,
crosswoz_9394_turn4,52.05,very_long,non-streaming,4644.70,4575.39,69.31,
multiwoz_MUL1215_turn5,52.69,very_long,streaming,1538.97,1450.32,88.65,
multiwoz_MUL1215_turn5,52.69,very_long,non-streaming,3744.76,3665.79,78.97,
crosswoz_8202_turn4,53.14,very_long,streaming,1156.70,1067.47,89.23,
crosswoz_8202_turn4,53.14,very_long,non-streaming,4738.52,4668.85,69.67,
multiwoz_MUL2018_turn5,53.27,very_long,streaming,1225.60,1141.95,83.65,
multiwoz_MUL2018_turn5,53.27,very_long,non-streaming,3934.77,3855.25,79.53,
crosswoz_7652_turn3,53.35,very_long,streaming,1529.74,1445.01,84.73,
crosswoz_7652_turn3,53.35,very_long,non-streaming,4711.05,4634.19,76.86,
crosswoz_9577_turn4,53.42,very_long,streaming,1291.05,1195.21,95.84,
crosswoz_9577_turn4,53.42,very_long,non-streaming,6109.81,6040.45,69.36,
multiwoz_MUL1459_turn5,53.58,very_long,streaming,1197.52,1109.42,88.10,
multiwoz_MUL1459_turn5,53.58,very_long,non-streaming,3780.65,3701.11,79.54,
crosswoz_12011_turn4,53.96,very_long,streaming,1150.11,1067.07,83.05,
crosswoz_12011_turn4,53.96,very_long,non-streaming,4863.52,4783.65,79.87,
multiwoz_PMUL0085_turn5,55.18,very_long,streaming,1331.37,1248.92,82.45,
multiwoz_PMUL0085_turn5,55.18,very_long,non-streaming,4995.97,4916.55,79.42,
multiwoz_PMUL3103_turn6,55.24,very_long,streaming,1890.59,1789.57,101.02,
multiwoz_PMUL3103_turn6,55.24,very_long,non-streaming,3891.71,3813.49,78.23,
crosswoz_10040_turn4,56.44,very_long,streaming,1817.02,1730.28,86.74,
crosswoz_10040_turn4,56.44,very_long,non-streaming,5685.65,5607.66,77.99,
crosswoz_98_turn3,57.17,very_long,streaming,1318.59,1202.15,116.44,
crosswoz_98_turn3,57.17,very_long,non-streaming,5018.33,4941.48,76.85,
crosswoz_12299_turn4,57.30,very_long,streaming,1368.33,1282.22,86.11,
crosswoz_12299_turn4,57.30,very_long,non-streaming,5739.97,5659.95,80.02,
multiwoz_PMUL1745_turn6,57.34,very_long,streaming,1383.05,1297.94,85.11,
multiwoz_PMUL1745_turn6,57.34,very_long,non-streaming,4749.76,4663.02,86.74,
multiwoz_MUL0183_turn5,57.67,very_long,streaming,1281.91,1196.06,85.84,
multiwoz_MUL0183_turn5,57.67,very_long,non-streaming,4721.46,4642.26,79.21,
crosswoz_11406_turn5,57.73,very_long,streaming,1245.00,1161.29,83.71,
crosswoz_11406_turn5,57.73,very_long,non-streaming,6012.38,5934.09,78.29,
crosswoz_10331_turn4,59.61,very_long,streaming,1526.42,1433.08,93.33,
crosswoz_10331_turn4,59.61,very_long,non-streaming,5924.68,5844.97,79.72,
multiwoz_PMUL4031_turn5,59.73,very_long,streaming,1176.34,1089.26,87.08,
multiwoz_PMUL4031_turn5,59.73,very_long,non-streaming,5016.70,4937.36,79.35,
